,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,maxAge,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,underlyingSymbol,quoteType,symbol,underlyingExchangeSymbol,headSymbol,messageBoardId,uuid,market,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,logo_url,toCurrency
1,,,,,,,,92,none,2282873000,,92,25.5,,,,1,92,,,92,,,,,INR,1,,,,BSE,SHIVAM AUTOTECH LTD.,Shivam Autotech Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,SHIVAMAUTO.BO,,,,c2c63a7e-8eca-32cd-a075-54fed3a29ea6,in_market,24.4,24.75,18.652573,,,,25.6,,13059,,24.4,20.958824,,24.75,,13059,,,,,,,,,24,2,INR,12342,,,,2550000128,,,22599,,24,0,,0,12342,25.6,22.173914,,,8.25,25.5,False,,0,25.6,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,907,buy,6980490000,,1375,5820.65,,,,24,1411.88,,,1900,,,,,INR,1,,,2.3,BSE,INFO EDGE (INDIA) LTD.,Info Edge (India) Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,NAUKRI.BO,,,,12993a31-5ed7-374d-9546-183766669acc,in_market,5882.4,5885,4007.5283,0.0010199918,,,5911.65,,26246,,5882.4,5003.7017,6,5885,,26246,,,,,,,,,5792.15,2,INR,14157,,,,748681101312,,,52044,,5792.15,5830.05,,0,14157,5911.65,182.57999,,,1580,5813.1,False,,0,5911.65,5820.65,,1631.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,250,buy,49866400000,,304,564.8,,,,4,302,,,350,,,,,INR,1,,,2.3,BSE,TORRENT POWER LTD.,Torrent Power Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,TORNTPOWER.BO,,,,30e152b3-2bba-3203-a436-af4ff33bc0dd,in_market,561.9,565,322.64008,0.011745862,,,571,,50273,,561.9,323.83972,6.6,565,,50273,,,,,,,,,559.4,2,INR,37800,,,,271452471296,,,61698,,559.4,566.5,,0,37800,571,19.978775,,,239.65,564.8,False,,0,571,564.8,,21.353497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,36,none,2428018000,,36,18.35,,,,1,36,,,36,,,,,INR,1,,,,BSE,PARSVNATH DEVELOPERS LTD.,Parsvnath Developers Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,PARSVNATH.BO,,,,c6f2a4a8-76bc-306f-8eb9-d13fc6ec98ec,in_market,16.7,16.9,3.6611764,,,,18.35,,416126,,16.7,5.2,,16.9,,416126,,,,,,,,,16.6,2,INR,406856,,,,7985571328,,,115194,,16.6,0,,0,406856,18.35,,,,1.2,18.35,False,,0,18.35,18.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,65,none,10133600000,,65,76.8,,,,1,65,,,65,,,,,INR,1,,,,BSE,SUTLEJ TEXTILES & INDUSTRIES L,Sutlej Textiles and Industries Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,SUTLEJTEX.BO,,,,5f21bfb2-e12b-3b4f-aabb-e2c3a63bda17,in_market,78.95,79.95,31.973898,0.0037998736,,,80.5,,19937,,78.95,44.67794,0.3,79.95,,19937,,,,,,,,,76.6,2,INR,51267,,,,12582067200,,,34847,,76.6,77.25,,0,51267,80.5,13.963637,,,15.4,76.95,False,,0,80.5,76.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,70,none,10804674000,,70,66.25,,,,1,70,,,70,,,,,INR,1,,,,BSE,LT FOODS LTD.,LT Foods Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,DAAWAT.BO,,,,2c2511e0-bbeb-38b4-a6fc-bc5e537b705e,in_market,64.65,65.65,54.156986,0.007733952,,,66.85,,55946,,64.65,55.285294,0.5,65.65,,55946,,,,,,,,,64.65,2,INR,63738,,,,21177143296,,,204738,,64.65,66.35,,0,63738,66.85,9.491404,,,13,66.05,False,,0,66.85,66.25,,9.615385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,376,none,17355920000,,560,827.55,,,,19,558.47,,,641,,,,,INR,1,,,,BSE,SOBHA,Sobha Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,SOBHA.BO,,,,96727b4f-f39b-39a3-83aa-da4d787819fe,in_market,844.8,843,317.40295,0.008285985,,,857.8,,10003,,844.8,449.92795,7,843,,10003,,,,,,,,,816.9,2,INR,43489,,,,78489722880,,,31339,,816.9,822.5,,0,43489,857.8,27.248928,,,117.9,821.45,False,,0,857.8,827.55,,39.64691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,none,1530205628,,,79.45,,,,,,,,,,,,,INR,1,,,,BSE,RUCHIRA PAPERS LTD.,Ruchira Papers Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,RUCHIRA.BO,,,,17f56205-9d08-3565-b77b-8ea92cea3369,in_market,81.2,82.3,56.07831,0.027709361,,,82.35,,9601,,81.2,62.97794,2.25,82.3,,9601,,,,,,,,,78.3,2,INR,1922,,,,1926805376,,,15094,,78.3,82,,0,1922,82.35,3.6031747,,,26.75,77,False,,0,82.35,79.45,,14.034623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,75,none,2732164763,,75,1522.1,,,,1,75,,,75,,,,,INR,1,,,,BSE,TANLA PLATFORMS LIMITED,Tanla Solutions Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,TANLA.BO,,,,609c50aa-9a83-3653-a17b-3e714e1a8ad6,in_market,1449.7,1455.55,451.55222,0.00024142927,,,1522.15,,65188,,1449.7,718.3412,0.35,1455.55,,65188,,,,,,,,,1455,2,INR,91347,,,,207060385792,,,374816,,1455,0,,0,91347,1522.15,,,,38,1522.15,False,,0,1522.15,1522.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,33,none,3628200000,,36,12.37,,,,2,36,,,39,,,,,INR,1,,,,BSE,ZEE MEDIA CORPORATION LIMITED,Zee Media Corporation Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,ZEEMEDIA.BO,,,,8165f96a-732e-3fe0-9118-6bd906d30b22,in_market,11.79,12.14,5.6132355,,,,12.37,,301370,,11.79,5.8160605,,12.14,,301370,,,,,,,,,11.69,2,INR,153812,,,,5823672320,,,647455,,11.69,0,,0,153812,12.37,,,,2.89,12.37,False,,0,12.37,12.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,13,none,7677950000,,20,2.33,,,,2,20,,,27,,,,,INR,1,,,,BSE,Siti Networks Ltd.,SITI Networks Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,SITINET.BO,,,,bc27cc94-8e45-3f1f-a19c-6df1f6b158c1,in_market,2.45,2.33,1.2730882,,,,2.33,,4146038,,2.45,1.2973529,,2.33,,4146038,,,,,,,,,2.33,4,INR,901761,,,,2031885824,,,3451977,,2.33,0,,0,901761,2.75,,,,0.5,2.4,False,,0,2.33,2.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,987,buy,3508087000,,987,152,,,,1,987,,,987,,,,,INR,1,,,2,BSE,LUMAX AUTO TECHNOLOGIES LTD.,Lumax Auto Technologies Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,LUMAXTECH.BO,,,,6c137375-08a8-3353-9289-9c9b38edf4cb,in_market,153.25,153.35,108.786766,0.019575857,,,155.1,,11494,,153.25,128.44705,3,153.35,,11494,,,,,,,,,149.25,2,INR,14496,,,,10359969792,,,18636,,149.25,154.95,,0,14496,155.1,2.7737226,,,48,151.8,False,,0,155.1,152,,36.600048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,169,none,844900000,,169,57.7,,,,1,169,,,169,,,,,INR,1,,,,BSE,AUTOLINE INDUSTRIES LTD.,Autoline Industries Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,AUTOIND.BO,,,,d3e05873-1fa3-3233-8dd3-89bc87deaa46,in_market,56.4,56.6,32.1,,,,58.5,,2332,,56.4,33.205883,,56.6,,2332,,,,,,,,,56.35,2,INR,4614,,,,1630630912,,,5556,,56.35,0,,0,4614,58.5,,,,9.2,56.4,False,,0,58.5,57.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,195,none,18320600000,,195,74.65,,,,1,195,,,195,,,,,INR,1,,,,BSE,NETWORK18 MEDIA & INVESTMENTS,Network18 Media & Investments Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,NETWORK18.BO,,,,df0718f4-d1e9-3cfa-bd2e-b6ffd0efe076,in_market,72.3,72.4,36.491913,,,,76.9,,79925,,72.3,36.882355,,72.4,,79925,,,,,,,,,72.4,2,INR,331444,,,,77289627648,,,235699,,72.4,74.65,,0,331444,76.9,,,,14.85,0,False,,0,76.9,74.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,421,none,2347100000,,421,29.5,,,,1,421,,,421,,,,,INR,1,,,,BSE,HUBTOWN LTD.,Hubtown Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,HUBTOWN.BO,,,,9ef45c1d-8ff2-38e8-9711-225081513791,in_market,30.1,29.95,13.245735,,,,30.3,,6038,,30.1,18.749413,,29.95,,6038,,,,,,,,,28.9,2,INR,5860,,,,2145709184,,,18722,,28.9,30.15,,0,5860,30.3,,,,7.09,29.5,False,,0,30.3,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,62,none,18442800000,,62,41.35,,,,1,62,,,62,,,,,INR,1,,,,BSE,TV18 BROADCAST LTD.,TV18 Broadcast Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,TV18BRDCST.BO,,,,854c7a6c-6fa6-32b9-8d81-6e43bfdff3c5,in_market,40.95,40.95,30.751839,,,,42,,270860,,40.95,30.397058,,40.95,,270860,,,,,,,,,40.85,2,INR,337387,,,,70888783872,,,647075,,40.85,0,,0,337387,42,,,,11.85,41.35,False,,0,42,41.35,,28.167572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,none,223696720,,,57.25,,,,,,,,,,,,,INR,1,,,,BSE,CAMBRIDGE TECHNOLOGY ENTERPRIS,Cambridge Technology Enterprises Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,CTE.BO,,,,0594653e-cb5f-3c31-8e2a-3eb3ab25f3ca,in_market,57.05,57.5,32.73175,,,,58.55,,1521,,57.05,43.988235,,57.5,,1521,,,,,,,,,56.25,2,INR,3811,,,,1123874688,,,4187,,56.25,57.3,,0,3811,58.55,,,,11.65,56.6,False,,0,58.55,57.25,,22.619518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,195,none,7447729000,,195,841.05,,,,1,195,,,195,,,,,INR,1,,,,BSE,TECHNOCRAFT INDUSTRIES (INDIA),Technocraft Industries (India) Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,TIIL.BO,,,,33b364cb-7b11-398b-b481-ca3bd9f75087,in_market,853.2,839.25,329.71802,0.0035161744,,,859.55,,10991,,853.2,359.03088,3,839.25,,10991,,,,,,,,,833.1,2,INR,278,,,,20573511680,,,4356,,833.1,843,,0,278,859.55,,,,144,835.65,False,,0,859.55,841.05,,16.510601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,135,buy,28158600000,,175,152.25,,,,9,166.89,,,197,,,,,INR,1,,,1.7,BSE,REDINGTON (INDIA) LTD.,Redington (India) Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,REDINGTON.BO,,,,e8603478-2cf2-3ca5-bb1e-5eac302ff104,in_market,150.5,151,125.32794,0.02857143,,,156.2,,37118,,150.5,140.39706,4.3,151,,37118,,,,,,,,,151,2,INR,452325,,,,59238649856,,,30555,,151,152.75,,0,452325,169.8,9.765876,,,60,152.25,False,,0,156.2,152.25,,11.998581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,none,717375000,,,14.82,,,,,,,,,,,,,INR,1,,,,BSE,AI CHAMPDANY INDUSTRIES LTD.,AI Champdany Industries Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,AICHAMP.BO,,,,2cfad2f2-5230-36b8-9e11-fb0df93b6543,in_market,14.12,14.81,9.572794,,,,14.82,,413,,14.12,13.161765,,14.81,,413,,,,,,,,,14.81,2,INR,891,,,,426549216,,,457,,14.81,0,,0,891,16.78,,,,6.24,14.82,False,,0,14.82,14.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,none,204478000,,,95,,,,,,,,,,,,,INR,1,,,,BSE,CINELINE INDIA LIMITED,Cineline India Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,CINELINE.BO,,,,8c5ffd60-0b79-3348-a8db-a6f89071b96f,in_market,92,95.65,32.91765,0.0054347827,,,95.65,,45079,,92,42.032352,0.5,95.65,,45079,,,,,,,,,87.55,2,INR,5807,,,,2660000000,,,82876,,87.55,95.25,,0,5807,95.65,,,,16.3,90,False,,0,95.65,95,,30.322376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,none,8768165000,,,375.1,,,,,,,,,,,,,INR,1,,,,BSE,PEARL GLOBAL INDUSTRIES LIMITE,Pearl Global Industries Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,PGIL.BO,,,,60e8a234-0865-3d7a-8d54-792d5519ce57,in_market,390.25,386.05,164.96434,0.00768738,,,393.05,,3448,,390.25,186.81323,3,386.05,,3448,,,,,,,,,371.2,2,INR,1329,,,,8126129152,,,2742,,371.2,380.5,,0,1329,393.05,18.67098,,,82.5,353,False,,0,393.05,375.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,70,none,12705140000,,75,172.85,,,,5,75,,,80,,,,,INR,1,,,,BSE,FIRSTSOURCE SOLUTIONS LTD.,Firstsource Solutions Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,FSL.BO,,,,ebb4c48f-68c7-3e6c-a0e7-2951eda18f82,in_market,173.5,173.5,76.223526,0.014409222,,,176.9,,426080,,173.5,96.81177,2.5,173.5,,426080,,,,,,,,,172,2,INR,239759,,,,120099635200,,,389453,,172,172.5,,0,239759,176.9,28.151468,,,20.65,172.3,False,,0,176.9,172.85,,35.705433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,none,215983900000,,,121.25,,,,,,,,,,,,,INR,1,,,,BSE,POWER FINANCE CORPORATION LTD.,Power Finance Corporation Limited,Asia/Kolkata,IST,True,19800000,,EQUITY,PFC.BO,,,,5e940a3a-cdaa-3a63-840a-479808a8e6db,in_market,121.5,123,99.45956,0.06419753,,,123,,278269,,121.5,117.00303,7.8,123,,278269,,,,,,,,,121.05,2,INR,168787,,,,320109674496,,,381331,,121.05,121.25,,0,168787,133.3,,,,74.2,0,False,,0,123,121.25,,4.2010255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,406,none,4046715000,,449,410.2,,,,11,445.45,,,500,,,,,INR,1,,,,BSE,AHLUWALIA CONTRACTS (INDIA) LT,Ahluwalia Contracts (India) Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,AHLUCONT.BO,,,,25850d72-a7ce-3ae7-9516-321fdfd822b8,in_market,421,417.5,250.29411,0.0007125891,,,418.95,,5672,,421,276.525,0.3,417.5,,5672,,,,,,,,,409,2,INR,1435,,,,27478315008,,,4928,,409,413.25,,0,1435,418.95,15.2038555,,,136.05,409.1,False,,0,418.95,410.2,,57.44294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,none,53712476,,,6.34,,,,,,,,,,,,,INR,1,,,,BSE,TRANSWARRANTY FINANCE LTD.,Transwarranty Finance Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,TFL.BO,,,,9214e236-6207-3b54-bf60-bdaf945be5ae,in_market,6.67,6.6,2.918603,,,,6.6,,260,,6.67,2.9145455,,6.6,,260,,,,,,,,,6.34,2,INR,655,,,,155080208,,,1849,,6.34,6.34,,0,655,6.6,,,,2.28,0,False,,0,6.6,6.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,none,4286588756,,,3.39,,,,,,,,,,,,,INR,1,,,,BSE,C & C CONSTRUCTIONS LTD.,C & C Constructions Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,CANDC.BO,,,,f1ec2f2a-5d84-3cd1-9a81-cdc3a8015d48,in_market,3.4,3.29,3.933603,,,,3.49,,8917,,3.4,6.650588,,3.29,8917,,,,,,,,,3.25,4,INR,16028,,,,70995416,,,19576,,3.25,3.35,,0,16028,7.75,,,,1.91,3.27,False,,0,3.49,3.39,,,
1,,,,,,,,255,none,58101500000,,320,142.6,,,,5,312,,,350,,,,,INR,1,,,,BSE,INDIAN BANK,Indian Bank,Asia/Kolkata,IST,False,19800000,,EQUITY,INDIANB.BO,,,,4d0dfee5-ade7-3dbd-a69c-e5abdc18bcab,in_market,143.65,146.6,69.2386,0.04176819,,,146.6,,293805,,143.65,89.09091,6,146.6,293805,,,,,,,,,142.1,2,INR,82545,,,,68489641984,,,296356,,142.1,142.75,,0,82545,146.6,4.412129,,,41.7,0,False,,0,146.6,142.6,,8.70574,
1,,,,,,,,,none,1341050000,,,128.45,,,,,,,,,,,,,INR,1,,,,BSE,SMS PHARMACEUTICALS LTD.,SMS Pharmaceuticals Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,SMSPHARMA.BO,,,,977dc5e9-370b-3b47-bd36-ef3b879a857e,in_market,128.25,129,97.43639,0.0019493178,,,130.95,,36455,,128.25,120.17647,0.25,129,36455,,,,,,,,,126.95,2,INR,5116,,,,10873548800,,,31083,,126.95,129.6,,0,5116,140,,,,23.55,127.9,False,,0,130.95,128.45,,35.28846,
1,,,,,,,,,none,110060000,,,9.42,,,,,,,,,,,,,INR,1,,,,BSE,ORIENTAL TRIMEX LTD.,Oriental Trimex Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,ORIENTALTL.BO,,,,30b22b83-8621-340d-921a-e640a12f2811,in_market,9.41,9.7,9.749118,,,,9.7,,37775,,9.41,10.3252945,,9.7,37775,,,,,,,,,9.3,2,INR,5801,,,,268613184,,,9720,,9.3,9.5,,0,5801,18.1,,,,4.5,9.33,False,,0,9.7,9.42,,13.976261,
1,,,,,,,,577,hold,26554000000,,850,4476.5,,,,26,849.35,,,1181,,,,,INR,1,,,3.1,BSE,MINDTREE LTD.,Mindtree Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,MINDTREE.BO,,,,040d0c20-7cee-3bff-825e-737e72fdc06c,in_market,4518,4516,1412.4625,0.0038733953,,,4563.85,,28148,,4518,1704.2323,17.5,4516,28148,,,,,,,,,4460.05,2,INR,42271,,,,737288519680,,,50881,,4460.05,4484,,0,42271,4563.85,94.50074,,,691.95,4480,False,,0,4563.85,4476.5,,84.76775,
1,,,,,,,,,none,709818000,,,4.48,,,,,,,,,,,,,INR,1,,,,BSE,E-Land Apparel Limited,E-Land Apparel Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,ELAND.BO,,,,dea6c160-a339-3ce3-989e-fbea2de21e15,in_market,4.34,4.55,5.127647,,,,4.55,,16372,,4.34,4.949706,,4.55,16372,,,,,,,,,4.25,4,INR,9027,,,,214997440,,,16495,,4.25,4.48,,0,9027,6.9,,,,2.87,4.28,False,,0,4.55,4.48,,,
1,,,,,,,,25,hold,176584000000,,42,14.44,,,,27,50.63,,,110,,,,,INR,1,,,3.2,BSE,VODAFONE IDEA  LIMITED,Vodafone Idea Limited,Asia/Kolkata,IST,True,19800000,,EQUITY,IDEA.BO,,,,4fc6dc89-d642-37c6-bc85-4366dea7ab43,in_market,12.81,12.81,10.09125,0.046838406,,,14.73,,89893969,,12.81,11.958529,0.6,12.81,89893969,,,,,,,,,12.61,2,INR,268895777,,,,414939152384,,,98883589,,12.61,0,,0,268895777,14.73,-0.90532917,,,2.83,14.44,False,,0,14.73,14.44,,,
1,,,,,,,,,none,53133000,,,1.19,,,,,,,,,,,,,INR,1,,,,BSE,JAGJANANI TEXTILES LTD.,Jagjanani Textiles Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,JAGJANANI.BO,,,,6cc38687-11dd-39d6-9e08-48559c217e24,in_market,1.19,1.19,0.6379412,,,,1.19,,1705,,1.19,0.8747059,,1.19,1705,,,,,,,,,1.19,4,INR,2500,,,,18564000,,,1563,,1.19,1.19,,0,2500,1.25,,,,0.23,0,False,,0,1.19,1.19,,0.3628049,
1,,,,,,,,,none,245487646,,,34.95,,,,,,,,,,,,,INR,1,,,,BSE,RAJ TELEVISION NETWORK LTD.,Raj Television Network Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,RAJTV.BO,,,,3354920f-4a0d-3d11-8f88-d2f9b3bf5cbb,in_market,35.5,35.25,35.940075,0.0028169015,,,35.9,,1505,,35.5,35.820587,0.1,35.25,1505,,,,,,,,,34.85,2,INR,516,,,,1814369920,,,2552,,34.85,35.8,,0,516,48.35,,,,28.1,34.4,False,,0,35.9,34.95,,,
1,,,,,,,,13650,hold,16048470000,,25352,38398.85,,,,13,24145.5,,,28200,,,,,INR,1,,,2.9,BSE,PAGE INDUSTRIES LTD.,Page Industries Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,PAGEIND.BO,,,,d33d1c7f-9e60-3f8c-9175-7907e347320a,in_market,38221.7,38365.25,23046.75,0.0028779462,,,38813.65,,2719,,38221.7,28951.03,110,38365.25,2719,,,,,,,,,38116.15,2,INR,213,,,,428296962048,,,1666,,38116.15,38458.95,,0,213,38813.65,80.320564,,,16186.8,38250,False,,0,38813.65,38398.85,,221.91634,
1,,,,,,,,30,none,742342000,,30,30.05,,,,1,30,,,30,,,,,INR,1,,,,BSE,AMD INDUSTRIES LTD.,AMD Industries Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,AMDIND.BO,,,,e1489105-8b30-37cf-a829-61775cab2df3,in_market,30.1,30.45,16.956715,,,,31.5,,3522,,30.1,19.836363,,30.45,3522,,,,,,,,,29.1,2,INR,8770,,,,575959296,,,7572,,29.1,30.05,,0,8770,31.5,,,,8.4,0,False,,0,31.5,30.05,,,
1,,,,,,,,,none,365795000,,,40.15,,,,,,,,,,,,,INR,1,,,,BSE,LEHAR FOOTWEARS LIMITED,Lehar Footwears Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,LEHAR.BO,,,,,in_market,39.05,39.6,19.9927,,,,40.2,,17955,,39.05,22.482857,,39.6,17955,,,,,,,,,39,2,INR,5864,,,,549203840,,,17491,,39,0,,0,5864,40.2,,,,14,40.15,False,,0,40.2,40.15,,,
1,,,,,,,,640,none,9708000000,,982,2231.3,,,,13,1013,,,1250,,,,,INR,1,,,,BSE,ASTRAL LIMITED,Astral Poly Technik Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,ASTRAL.BO,,,,ef1899bd-ff49-3e74-bf31-c0e5d1eb5821,in_market,2234.75,2244,1368.4353,0.00044747736,,,2260,,12641,,2234.75,1784.1279,1,2244,12641,,,,,,,,,2213.1,2,INR,10046,,,,336368467968,,,38920,,2213.1,2230.75,,0,10046,2260,85.85226,,,747.6,2220.2,False,,0,2260,2231.3,,152.43204,
1,,,,,,,,307,strong_buy,14112633000,,307,170.9,,,,1,307,,,307,,,,,INR,1,,,1.5,BSE,INDIABULLS REAL ESTATE LTD.,Indiabulls Real Estate Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,IBREALEST.BO,,,,733706cb-9297-3a60-93ad-4969a7213a83,in_market,172.15,173.5,64.693016,,,,178.35,,271256,,172.15,81.66911,,173.5,271256,,,,,,,,,170.05,2,INR,819725,,,,77702078464,,,619485,,170.05,170.9,,0,819725,178.35,,,,36.85,170.75,False,,0,178.35,170.9,,53.389565,
1,,,,,,,,110,none,4955124000,,135,139.5,,,,2,135,,,160,,,,,INR,1,,,,BSE,Camlin Fine Sciences Ltd,Camlin Fine Sciences Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,CAMLINFINE.BO,,,,e986e0ba-d756-3745-a6c2-33ff253a129c,in_market,139.3,139,104.34007,,,,141.65,,89098,,139.3,115.59118,,139,89098,,,,,,,,,138.9,2,INR,37934,,,,16923442176,,,63500,,138.9,139.6,,0,37934,141.65,16.508877,,,33.4,139.15,False,,0,141.65,139.5,,56.069134,
1,,,,,,,,3480,none,1490701000,,3900,3618.65,,,,5,3878.6,,,4252,,,,,INR,1,,,,BSE,ICRA LTD.,ICRA Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,ICRA.BO,,,,970d5d9e-9ee8-33fb-9be2-677a1b951018,in_market,3565.05,3622.85,2748.3584,0.0075735264,,,3653.8,,88,,3565.05,2848.3574,27,3622.85,88,,,,,,,,,3515,2,INR,222,,,,34924421120,,,1012,,3515,3652.95,,0,222,3653.8,,,,1968,3608.1,False,,0,3653.8,3618.65,,37.553444,
